tick;supply
18725;697.50
18726;703.75
18727;712.00
18728;721.25
18729;731.50
18730;707.00
18731;678.75
18732;676.00
18733;690.00
18734;704.25
18735;693.75
18736;687.25
18737;687.75
18738;724.25
18739;774.50
18740;850.50
18741;934.50
18742;1021.50
18743;1095.25
18744;1190.25
18745;1317.25
18746;1503.25
18747;1734.25
18748;2049.50
18749;2354.75
18750;2678.25
18751;3018.75
18752;3337.00
18753;3620.75
18754;3930.75
18755;4244.75
18756;4514.75
18757;4753.50
18758;4938.75
18759;5059.75
18760;5187.75
18761;5204.75
18762;5281.50
18763;5397.00
18764;5472.50
18765;5445.25
18766;5476.50
18767;5517.25
18768;5465.50
18769;5489.50
18770;5507.75
18771;5456.50
18772;5355.00
18773;5292.50
18774;5200.75
18775;5146.25
18776;5047.50
18777;4953.75
18778;4818.50
18779;4715.00
18780;4632.75
18781;4442.25
18782;4242.50
18783;4049.75
18784;3740.25
18785;3568.75
18786;3321.50
18787;3048.50
18788;2799.75
18789;2528.50
18790;2282.50
18791;1992.00
18792;1742.50
18793;1481.50
18794;1254.00
18795;1030.25
18796;870.00
18797;726.75
18798;617.00
18799;529.00
18800;473.50
18801;432.75
18802;411.50
18803;416.50
18804;406.00
18805;408.00
18806;399.75
18807;413.50
18808;407.00
18809;377.00
18810;351.50
18811;338.75
18812;322.75
18813;301.25
18814;290.25
18815;280.00
18816;277.00
18817;270.00
18818;245.25
18819;236.75
18820;225.00
18821;225.25
18822;220.50
18823;210.25
18824;208.00
18825;200.50
18826;199.75
18827;207.25
18828;207.00
18829;207.75
18830;221.75
18831;228.00
18832;229.75
18833;238.50
18834;259.50
18835;301.00
18836;365.50
18837;442.75
18838;534.50
18839;659.25
18840;801.00
18841;948.75
18842;1145.25
18843;1371.50
18844;1587.25
18845;1842.25
18846;2131.75
18847;2403.50
18848;2683.75
18849;2955.75
18850;3203.25
18851;3459.75
18852;3704.00
18853;3916.75
18854;4140.50
18855;4315.25
18856;4439.50
18857;4538.75
18858;4607.00
18859;4681.50
18860;4726.25
18861;4760.00
18862;4817.75
18863;4809.25
18864;4787.25
18865;4763.50
18866;4803.50
18867;4789.00
18868;4758.75
18869;4671.75
18870;4644.25
18871;4565.00
18872;4474.25
18873;4354.00
18874;4289.00
18875;4156.75
18876;4023.25
18877;3855.25
18878;3692.00
18879;3520.00
18880;3329.50
18881;3084.75
18882;2848.00
18883;2590.25
18884;2332.25
18885;2075.50
18886;1816.75
18887;1542.50
18888;1280.25
18889;1060.75
18890;859.75
18891;672.50
18892;520.00
18893;374.75
18894;255.75
18895;174.25
18896;127.00
18897;113.50
18898;95.25
18899;102.00
18900;110.50
18901;133.25
18902;156.25
18903;172.00
18904;189.00
18905;216.00
18906;238.75
18907;246.00
18908;266.75
18909;261.75
18910;260.75
18911;262.50
18912;261.75
18913;248.00
18914;232.25
18915;229.50
18916;238.75
18917;239.50
18918;241.75
18919;224.75
18920;210.75
18921;212.00
18922;203.75
18923;200.75
18924;206.25
18925;205.50
18926;204.25
18927;197.25
18928;186.25
18929;183.50
18930;200.25
18931;245.25
18932;298.00
18933;388.00
18934;497.25
18935;626.75
18936;779.00
18937;962.75
18938;1190.00
18939;1447.50
18940;1771.50
18941;2038.00
18942;2330.50
18943;2616.75
18944;2913.25
18945;3192.25
18946;3493.00
18947;3756.25
18948;4021.25
18949;4241.25
18950;4448.75
18951;4650.75
18952;4797.75
18953;4923.25
18954;5028.50
18955;5119.00
18956;5239.75
18957;5256.75
18958;5324.25
18959;5355.00
18960;5340.25
18961;5347.00
18962;5334.25
18963;5332.00
18964;5275.50
18965;5224.75
18966;5150.00
18967;5065.50
18968;4979.50
18969;4842.50
18970;4749.50
18971;4620.75
18972;4459.75
18973;4270.75
18974;4059.00
18975;3848.50
18976;3547.00
18977;3276.25
18978;3008.25
18979;2717.25
18980;2451.00
18981;2185.25
18982;1894.50
18983;1627.25
18984;1362.25
18985;1147.00
18986;943.25
18987;790.50
18988;653.00
18989;519.50
18990;403.75
18991;336.75
18992;337.75
18993;357.25
18994;396.50
18995;451.00
18996;467.50
18997;500.25
18998;511.25
18999;533.50
19000;555.25
19001;581.25
19002;566.50
19003;573.25
19004;573.75
19005;576.25
19006;564.25
19007;550.00
19008;516.25
19009;495.25
19010;490.00
19011;485.50
19012;500.50
19013;500.50
19014;484.25
19015;468.50
19016;455.50
19017;448.75
19018;442.00
19019;443.50
19020;439.25
19021;433.25
19022;413.25
19023;403.25
19024;393.50
19025;382.00
19026;389.00
19027;434.50
19028;507.25
19029;604.75
19030;717.00
19031;862.50
19032;1036.00
19033;1194.50
19034;1417.25
19035;1661.00
19036;1915.25
19037;2207.25
19038;2526.50
19039;2868.00
19040;3216.75
19041;3469.75
19042;3782.25
19043;4040.00
19044;4293.25
19045;4540.75
19046;4776.50
19047;4988.75
19048;5160.75
19049;5320.75
19050;5466.00
19051;5578.25
19052;5671.00
19053;5764.25
19054;5841.00
19055;5888.50
19056;5917.75
19057;5938.00
19058;5917.75
19059;5884.00
19060;5854.00
19061;5761.00
19062;5665.75
19063;5527.00
19064;5404.00
19065;5218.50
19066;5083.00
19067;4888.25
19068;4686.75
19069;4472.00
19070;4261.50
19071;3989.00
19072;3739.00
19073;3441.50
19074;3152.75
19075;2858.00
19076;2552.75
19077;2252.25
19078;1947.50
19079;1674.25
19080;1419.75
19081;1201.50
19082;1001.00
19083;848.50
19084;729.50
19085;645.00
19086;594.50
19087;590.25
19088;612.00
19089;648.00
19090;735.50
19091;818.00
19092;896.50
19093;970.00
19094;1026.50
19095;1095.00
19096;1156.25
19097;1198.00
19098;1197.75
19099;1193.00
19100;1185.75
19101;1181.50
19102;1174.25
19103;1164.00
19104;1164.25
19105;1145.50
19106;1072.00
19107;1048.25
19108;1056.75
19109;1055.75
19110;1063.00
19111;1070.00
19112;1070.75
19113;1065.75
19114;1058.25
19115;1049.00
19116;1031.00
19117;1024.25
19118;1042.25
19119;1053.00
19120;1024.25
19121;1028.50
19122;1036.25
19123;1026.25
19124;1102.00
19125;1184.00
19126;1216.25
19127;1292.25
19128;1412.50
19129;1570.00
19130;1762.75
19131;1976.50
19132;2225.50
19133;2504.75
19134;2816.50
19135;3092.00
19136;3405.00
19137;3691.25
19138;4005.75
19139;4287.25
19140;4573.50
19141;4869.00
19142;5193.00
19143;5475.00
19144;5680.50
19145;5769.00
19146;5931.75
19147;6114.25
19148;6230.50
19149;6329.25
19150;6449.00
19151;6534.50
19152;6583.75
19153;6611.50
19154;6616.25
19155;6577.00
19156;6515.00
19157;6442.75
19158;6363.50
19159;6266.00
19160;6125.75
19161;5916.75
19162;5786.50
19163;5561.00
19164;5366.25
19165;5112.75
19166;4872.50
19167;4599.75
19168;4291.75
19169;4010.00
19170;3706.25
19171;3339.75
19172;3015.25
19173;2735.00
19174;2450.00
19175;2166.75
19176;1941.50
19177;1695.00
19178;1516.00
19179;1365.75
19180;1267.75
19181;1228.00
19182;1220.25
19183;1257.00
19184;1351.75
19185;1463.00
19186;1609.00
19187;1704.25
19188;1769.00
19189;1833.75
19190;1871.25
19191;1935.75
19192;1940.00
19193;1974.25
19194;1964.50
19195;1979.75
19196;1911.25
19197;1909.50
19198;1922.50
19199;1834.00
19200;1793.00
19201;1763.25
19202;1761.00
19203;1725.00
19204;1620.75
19205;1614.25
19206;1576.75
19207;1522.50
19208;1495.00
19209;1454.75
19210;1466.75
19211;1539.25
19212;1493.50
19213;1433.75
19214;1403.50
19215;1336.75
19216;1341.00
19217;1334.00
19218;1417.75
19219;1455.25
19220;1536.00
19221;1743.25
19222;1669.75
19223;1717.75
19224;1816.50
19225;1867.25
19226;2001.00
19227;2118.00
19228;2306.25
19229;2500.50
19230;2750.75
19231;2914.75
19232;3110.25
19233;3323.75
19234;3570.75
19235;3737.25
19236;3903.50
19237;4023.75
19238;4177.75
19239;4297.25
19240;4469.75
19241;4560.00
19242;4629.25
19243;4702.75
19244;4868.50
19245;4902.50
19246;4930.00
19247;4957.25
19248;4902.00
19249;4841.00
19250;4847.50
19251;4706.75
19252;4644.50
19253;4477.00
19254;4310.25
19255;4088.25
19256;3883.25
19257;3740.50
19258;3517.75
19259;3271.75
19260;3199.75
19261;3060.75
19262;2902.00
19263;2713.75
19264;2544.50
19265;2383.00
19266;2236.00
19267;2137.25
19268;1996.25
19269;1820.50
19270;1705.00
19271;1638.50
19272;1556.75
19273;1422.75
19274;1347.00
19275;1264.00
19276;1178.25
19277;1137.00
19278;1129.25
19279;1064.25
19280;1085.00
19281;1163.75
19282;1230.00
19283;1303.25
19284;1347.50
19285;1383.50
19286;1344.00
19287;1358.50
19288;1363.75
19289;1358.25
19290;1426.00
19291;1433.00
19292;1404.50
19293;1295.75
19294;1267.00
19295;1254.25
19296;1217.25
19297;1203.50
19298;1159.00
19299;1142.25
19300;1178.00
19301;1202.25
19302;1168.75
19303;1179.50
19304;1163.25
19305;1108.00
19306;1095.25
19307;1035.75
19308;959.25
19309;1002.00
19310;1015.75
19311;1004.50
19312;996.25
19313;939.50
19314;888.75
19315;892.75
19316;956.25
19317;1034.75
19318;1106.00
19319;1183.75
19320;1217.00
19321;1292.00
19322;1436.50
19323;1554.50
19324;1662.25
19325;1763.50
19326;1885.75
19327;1985.25
19328;2050.50
19329;2104.00
19330;2236.50
19331;2372.75
19332;2543.25
19333;2702.50
19334;2818.50
19335;2937.50
19336;3037.75
19337;3146.75
19338;3217.00
19339;3311.50
19340;3359.25
19341;3367.25
19342;3513.00
19343;3667.50
19344;3585.75
19345;3655.25
19346;3675.00
19347;3710.25
19348;3699.75
19349;3591.25
19350;3511.00
19351;3419.50
19352;3340.50
19353;3298.50
19354;3223.00
19355;3136.00
19356;3037.75
19357;2941.75
19358;2870.00
19359;2782.75
19360;2706.25
19361;2631.25
19362;2562.50
19363;2451.50
19364;2343.75
19365;2221.50
19366;2113.25
19367;2046.00
19368;1935.75
19369;1839.50
19370;1716.50
19371;1658.00
19372;1592.00
19373;1556.75
19374;1507.50
19375;1424.25
19376;1449.00
19377;1489.25
19378;1505.75
19379;1537.25
19380;1578.00
19381;1529.00
19382;1558.75
19383;1567.50
19384;1567.25
19385;1532.25
19386;1523.00
19387;1485.25
19388;1448.50
19389;1432.25
19390;1348.25
19391;1346.75
19392;1325.50
19393;1293.75
19394;1336.00
19395;1341.00
19396;1276.75
19397;1297.00
19398;1259.00
19399;1210.00
19400;1202.75
19401;1170.75
19402;1170.00
19403;1157.25
19404;1167.50
19405;1197.75
19406;1235.25
19407;1243.50
19408;1261.00
19409;1281.50
19410;1306.75
19411;1294.50
19412;1291.75
19413;1310.00
19414;1289.25
19415;1353.50
19416;1422.00
19417;1499.25
19418;1552.00
19419;1688.50
19420;1782.75
19421;1948.75
19422;2154.25
19423;2311.25
19424;2468.00
19425;2624.75
19426;2816.75
19427;3010.00
19428;3238.00
19429;3456.00
19430;3745.75
19431;4030.25
19432;4266.00
19433;4463.00
19434;4607.25
19435;4818.50
19436;4930.75
19437;5119.25
19438;5187.75
19439;5292.25
19440;5391.00
19441;5416.75
19442;5477.25
19443;5496.50
19444;5506.75
19445;5442.75
19446;5478.25
19447;5425.00
19448;5392.75
19449;5280.00
19450;5256.25
19451;5080.75
19452;4988.50
19453;4873.50
19454;4703.00
19455;4518.00
19456;4441.50
19457;4345.75
19458;4104.00
19459;3888.00
19460;3813.25
19461;3592.75
19462;3364.75
19463;3109.25
19464;2822.00
19465;2615.25
19466;2385.75
19467;2152.25
19468;1900.50
19469;1753.75
19470;1662.25
19471;1627.75
19472;1699.75
19473;1772.00
19474;1805.00
19475;1840.25
19476;1875.25
19477;1902.50
19478;1948.75
19479;1921.00
19480;1894.25
19481;1868.75
19482;1804.75
19483;1793.50
19484;1743.50
19485;1698.50
19486;1671.25
19487;1631.75
19488;1597.00
19489;1615.75
19490;1567.50
19491;1558.25
19492;1489.50
19493;1444.25
19494;1405.50
19495;1386.25
19496;1356.50
19497;1298.75
19498;1269.50
19499;1268.25
19500;1267.00
19501;1249.75
19502;1245.25
19503;1237.00
19504;1246.75
19505;1243.00
19506;1233.50
19507;1212.25
19508;1232.00
19509;1262.25
19510;1308.25
19511;1381.75
19512;1469.50
19513;1565.75
19514;1766.50
19515;2039.25
19516;2269.75
19517;2509.25
19518;2788.50
19519;3126.50
19520;3407.00
19521;3700.75
19522;4045.25
19523;4401.00
19524;4729.50
19525;5047.50
19526;5347.25
19527;5641.25
19528;5954.75
19529;6198.25
19530;6422.75
19531;6563.50
19532;6703.50
19533;6743.00
19534;6822.75
19535;6920.00
19536;6894.50
19537;6894.25
19538;6858.50
19539;6844.50
19540;6848.50
19541;6752.25
19542;6609.00
19543;6638.50
19544;6566.50
19545;6442.50
19546;6297.50
19547;6175.00
19548;6025.50
19549;5950.75
19550;5891.50
19551;5706.75
19552;5441.00
19553;5158.25
19554;4931.50
19555;4773.00
19556;4510.50
19557;4219.00
19558;3977.00
19559;3716.50
19560;3507.25
19561;3343.00
19562;2954.25
19563;2701.75
19564;2545.25
19565;2341.50
19566;2138.00
19567;1948.75
19568;1881.50
19569;1859.25
19570;1927.25
19571;1884.25
19572;1877.50
19573;1859.75
19574;1811.50
19575;1826.75
19576;1795.50
19577;1789.25
19578;1768.25
19579;1826.75
19580;1781.50
19581;1698.50
19582;1639.75
19583;1577.50
19584;1518.50
19585;1451.50
19586;1435.00
19587;1390.50
19588;1332.50
19589;1332.25
19590;1322.50
19591;1293.25
19592;1305.50
19593;1262.75
19594;1267.25
19595;1270.25
19596;1251.00
19597;1183.25
19598;1192.25
19599;1156.25
19600;1099.50
19601;1103.50
19602;1099.75
19603;1119.50
19604;1171.00
19605;1237.50
19606;1286.25
19607;1375.25
19608;1494.50
19609;1552.00
19610;1669.75
19611;1859.25
19612;2099.75
19613;2373.50
19614;2668.75
19615;2936.50
19616;3239.00
19617;3508.75
19618;3793.75
19619;4091.00
19620;4382.50
19621;4646.50
19622;4869.25
19623;5108.75
19624;5297.50
19625;5446.75
19626;5591.75
19627;5733.75
19628;5889.50
19629;6010.00
19630;6065.25
19631;6052.25
19632;5963.50
19633;5879.00
19634;5805.75
19635;5700.00
19636;5627.00
19637;5505.00
19638;5445.25
19639;5326.00
19640;5207.25
19641;5037.25
19642;4917.25
19643;4736.00
19644;4571.00
19645;4390.50
19646;4206.50
19647;4006.25
19648;4026.50
19649;3756.75
19650;3637.50
19651;3318.50
19652;3040.75
19653;2683.75
19654;2321.25
19655;2084.00
19656;1757.25
19657;1660.75
19658;1531.25
19659;1492.00
19660;1406.25
19661;1300.50
19662;1134.50
19663;1032.50
19664;1017.50
19665;1052.75
19666;1048.25
19667;1061.50
19668;1041.75
19669;946.25
19670;927.75
19671;881.75
19672;855.75
19673;863.75
19674;819.00
19675;762.00
19676;830.25
19677;845.00
19678;847.00
19679;855.50
19680;794.00
19681;779.00
19682;736.50
19683;753.75
19684;738.00
19685;749.25
19686;779.75
19687;816.25
19688;810.50
19689;773.50
19690;768.25
19691;772.00
19692;754.50
19693;711.50
19694;685.00
19695;703.25
19696;712.25
19697;677.75
19698;664.75
19699;652.25
19700;701.00
19701;756.25
19702;838.75
19703;912.50
19704;1021.00
19705;1147.75
19706;1289.25
19707;1447.50
19708;1613.25
19709;1801.00
19710;1993.00
19711;2191.75
19712;2400.75
19713;2604.00
19714;2789.50
19715;2977.25
19716;3170.25
19717;3360.25
19718;3530.25
19719;3687.00
19720;3839.00
19721;3994.25
19722;4100.75
19723;4173.25
19724;4267.75
19725;4384.00
19726;4467.50
19727;4519.00
19728;4475.50
19729;4444.25
19730;4437.50
19731;4411.00
19732;4406.50
19733;4337.00
19734;4270.25
19735;4228.25
19736;4112.00
19737;4018.00
19738;3957.25
19739;3871.50
19740;3745.25
19741;3622.00
19742;3447.00
19743;3241.50
19744;3090.00
19745;2914.00
19746;2644.50
19747;2392.50
19748;2251.00
19749;1952.00
19750;1714.75
19751;1549.50
19752;1339.75
19753;1153.00
19754;992.75
19755;924.50
19756;757.00
19757;641.25
19758;510.00
19759;446.50
19760;366.00
19761;358.50
19762;364.75
19763;377.50
19764;376.75
19765;395.75
19766;408.50
19767;409.50
19768;422.75
19769;425.75
19770;441.00
19771;455.00
19772;470.50
19773;462.00
19774;453.75
19775;418.00
19776;391.75
19777;394.00
19778;430.25
19779;454.00
19780;425.25
19781;411.00
19782;378.50
19783;364.00
19784;352.50
19785;338.50
19786;328.00
19787;315.25
19788;297.00
19789;290.75
19790;284.00
19791;265.00
19792;255.75
19793;265.00
19794;263.00
19795;279.75
19796;337.00
19797;377.50
19798;466.50
19799;579.25
19800;715.75
19801;833.75
19802;976.25
19803;1125.50
19804;1285.50
19805;1443.25
19806;1634.00
19807;1846.00
19808;2044.75
19809;2224.75
19810;2423.75
19811;2646.25
19812;2848.75
19813;3069.75
19814;3303.25
19815;3495.25
19816;3685.00
19817;3889.50
19818;4082.75
19819;4237.75
19820;4312.50
19821;4388.75
19822;4465.25
19823;4488.50
19824;4501.25
19825;4482.50
19826;4439.75
19827;4358.25
19828;4269.50
19829;4120.75
19830;4024.50
19831;3905.00
19832;3787.25
19833;3622.25
19834;3460.75
19835;3348.00
19836;3265.75
19837;3132.25
19838;2900.00
19839;2718.00
19840;2538.75
19841;2311.50
19842;2229.50
19843;2020.00
19844;1823.75
19845;1604.50
19846;1363.25
19847;1146.25
19848;993.00
19849;882.75
19850;725.50
19851;585.00
19852;458.00
19853;351.25
19854;293.75
19855;241.25
19856;247.50
19857;242.75
19858;249.50
19859;271.75
19860;279.50
19861;280.75
19862;288.00
19863;299.00
19864;299.75
19865;275.75
19866;251.25
19867;254.00
19868;257.50
19869;287.25
19870;291.75
19871;290.00
19872;319.50
19873;290.75
19874;286.75
19875;291.50
19876;296.50
19877;262.75
19878;255.50
19879;244.50
19880;229.75
19881;236.75
19882;222.25
19883;227.00
19884;204.50
19885;236.00
19886;229.50
19887;219.75
19888;212.00
19889;210.75
19890;215.00
19891;232.50
19892;261.00
19893;317.75
19894;409.50
19895;505.75
19896;624.50
19897;781.50
19898;893.25
19899;1037.25
19900;1175.50
19901;1367.50
19902;1546.50
19903;1742.75
19904;1955.25
19905;2148.25
19906;2360.25
19907;2552.00
19908;2782.00
19909;3022.25
19910;3255.50
19911;3479.50
19912;3664.75
19913;3831.25
19914;3998.75
19915;4121.75
19916;4229.50
19917;4272.00
19918;4351.50
19919;4421.25
19920;4412.50
19921;4440.00
19922;4462.25
19923;4462.50
19924;4446.25
19925;4383.00
19926;4311.75
19927;4247.25
19928;4246.00
19929;4115.00
19930;4003.75
19931;3811.75
19932;3561.00
19933;3390.75
19934;3198.50
19935;3062.00
19936;2858.75
19937;2674.50
19938;2450.50
19939;2214.50
19940;2030.50
19941;1784.25
19942;1555.25
19943;1346.75
19944;1195.75
19945;1104.75
19946;965.75
19947;836.75
19948;675.75
19949;528.00
19950;449.75
19951;360.00
19952;271.50
19953;234.25
19954;218.50
19955;216.25
19956;217.50
19957;235.75
19958;241.75
19959;238.00
19960;233.50
19961;275.00
19962;278.00
19963;248.00
19964;250.25
19965;223.00
19966;206.75
19967;201.50
19968;190.25
19969;211.50
19970;224.00
19971;219.50
19972;199.50
19973;207.00
19974;219.50
19975;223.75
19976;222.00
19977;223.25
19978;216.00
19979;222.25
19980;226.50
19981;238.50
19982;248.00
19983;262.00
19984;230.25
19985;223.00
19986;225.00
19987;238.25
19988;290.00
19989;353.50
19990;441.00
19991;559.25
19992;679.25
19993;810.75
19994;956.25
19995;1091.25
19996;1256.50
19997;1456.00
19998;1662.75
19999;1867.75
20000;2092.00
20001;2326.00
20002;2577.50
20003;2816.50
20004;3054.25
20005;3315.00
20006;3560.75
20007;3777.75
20008;3961.50
20009;4110.00
20010;4318.00
20011;4455.75
20012;4565.00
20013;4652.75
20014;4784.25
20015;4860.50
20016;4852.50
20017;4854.75
20018;4829.75
20019;4775.25
20020;4687.50
20021;4612.00
20022;4522.00
20023;4390.50
20024;4296.75
20025;4216.75
20026;4037.50
20027;3867.00
20028;3711.75
20029;3567.00
20030;3414.00
20031;3225.75
20032;3013.25
20033;2828.25
20034;2662.00
20035;2521.25
20036;2266.00
20037;1992.50
20038;1790.25
20039;1595.25
20040;1339.75
20041;1190.50
20042;1018.50
20043;941.50
20044;827.75
20045;711.50
20046;647.50
20047;652.00
20048;728.75
20049;745.50
20050;818.75
20051;732.25
20052;751.25
20053;758.75
20054;761.00
20055;863.50
20056;834.25
20057;838.25
20058;877.25
20059;861.50
20060;798.25
20061;805.25
20062;810.50
20063;795.50
20064;761.50
20065;685.00
20066;687.75
20067;721.75
20068;703.75
20069;682.75
20070;708.00
20071;694.00
20072;643.50
20073;604.50
20074;588.75
20075;572.25
20076;571.25
20077;587.75
20078;578.25
20079;564.00
20080;525.25
20081;508.75
20082;530.75
20083;542.25
20084;592.50
20085;660.00
20086;719.25
20087;766.25
20088;839.00
20089;879.50
20090;933.50
20091;986.75
20092;1130.50
20093;1259.25
20094;1412.00
20095;1542.75
20096;1721.25
20097;1898.50
20098;2046.25
20099;2216.00
20100;2352.25
20101;2496.50
20102;2615.75
20103;2724.25
20104;2819.25
20105;2928.25
20106;3034.50
20107;3103.75
20108;3188.50
20109;3220.25
20110;3303.75
20111;3298.50
20112;3369.25
20113;3402.25
20114;3398.00
20115;3369.50
20116;3356.50
20117;3341.50
20118;3395.50
20119;3435.50
20120;3453.75
20121;3498.50
20122;3368.50
20123;3367.25
20124;3332.25
20125;3232.00
20126;3000.75
20127;2871.00
20128;2709.75
20129;2575.00
20130;2466.75
20131;2200.75
20132;1970.00
20133;1764.00
20134;1634.00
20135;1404.50
20136;1320.75
20137;1341.75
20138;1225.00
20139;1077.50
20140;910.00
20141;856.00
20142;869.50
20143;793.50
20144;707.50
20145;640.75
20146;600.00
20147;582.00
20148;601.00
20149;594.50
20150;600.00
20151;635.75
20152;606.75
20153;616.25
20154;623.25
20155;580.75
20156;548.00
20157;556.25
20158;578.50
20159;562.75
20160;532.75
20161;497.25
20162;482.25
20163;486.25
20164;498.00
20165;530.00
20166;527.25
20167;549.25
20168;561.50
20169;588.75
20170;573.25
20171;553.50
20172;507.50
20173;505.75
20174;521.75
20175;510.75
20176;508.75
20177;524.75
20178;530.25
20179;526.50
20180;550.00
20181;575.50
20182;604.00
20183;656.50
20184;736.00
20185;808.25
20186;870.50
20187;926.75
20188;985.75
20189;1092.50
20190;1229.75
20191;1374.50
20192;1472.75
20193;1596.25
20194;1708.50
20195;1832.50
20196;1943.75
20197;2038.75
20198;2154.50
20199;2270.75
20200;2420.50
20201;2553.50
20202;2670.75
20203;2832.00
20204;2922.75
20205;2966.25
20206;3010.25
20207;3120.25
20208;3218.50
20209;3358.75
20210;3418.00
20211;3429.75
20212;3464.75
20213;3534.50
20214;3520.25
20215;3528.75
20216;3526.50
20217;3528.25
20218;3508.00
20219;3454.00
20220;3334.25
20221;3238.50
20222;3151.75
20223;2956.00
20224;2802.00
20225;2642.75
20226;2494.50
20227;2306.75
20228;2149.75
20229;2037.00
20230;1924.50
20231;1765.00
20232;1657.25
20233;1488.25
20234;1291.50
20235;1172.25
20236;1050.00
20237;939.75
20238;875.50
20239;877.00
20240;856.25
20241;813.50
20242;815.50
20243;847.00
20244;855.75
20245;885.50
20246;900.75
20247;921.25
20248;901.25
20249;920.50
20250;940.75
20251;943.25
20252;978.50
20253;988.25
20254;980.00
20255;958.25
20256;969.75
20257;934.75
20258;874.25
20259;792.75
20260;779.50
20261;761.00
20262;778.00
20263;769.75
20264;763.50
20265;757.00
20266;764.25
20267;760.50
20268;787.00
20269;787.75
20270;830.00
20271;825.50
20272;828.00
20273;808.75
20274;777.25
20275;787.25
20276;803.50
20277;829.25
20278;921.25
20279;956.00
20280;1009.00
20281;1088.75
20282;1193.25
20283;1324.75
20284;1526.25
20285;1736.25
20286;2002.50
20287;2309.25
20288;2627.50
20289;2871.75
20290;3157.00
20291;3387.50
20292;3609.25
20293;3804.25
20294;4018.25
20295;4238.25
20296;4312.50
20297;4444.75
20298;4582.25
20299;4651.75
20300;4753.50
20301;4816.00
20302;4872.50
20303;4840.75
20304;4898.25
20305;4841.25
20306;4841.75
20307;4846.25
20308;4810.00
20309;4773.00
20310;4757.00
20311;4736.25
20312;4634.75
20313;4526.25
20314;4366.00
20315;4214.50
20316;4043.50
20317;3878.25
20318;3712.25
20319;3498.75
20320;3259.00
20321;2970.50
20322;2734.25
20323;2496.75
20324;2211.75
20325;1979.25
20326;1729.75
20327;1465.25
20328;1198.00
20329;981.50
20330;778.25
20331;588.50
20332;422.00
20333;292.25
20334;215.25
20335;154.50
20336;128.75
20337;108.25
20338;106.75
20339;117.50
20340;128.50
20341;134.00
20342;143.50
20343;155.50
20344;150.25
20345;180.75
20346;193.75
20347;215.75
20348;241.00
20349;277.50
20350;313.00
20351;334.50
20352;339.00
20353;350.50
20354;372.75
20355;397.00
20356;402.25
20357;389.50
20358;389.00
20359;377.00
20360;380.25
20361;379.00
20362;396.50
20363;419.00
20364;423.50
20365;419.50
20366;436.25
20367;424.75
20368;406.25
20369;403.00
20370;398.00
20371;412.25
20372;468.50
20373;545.00
20374;631.25
20375;784.50
20376;978.75
20377;1177.75
20378;1406.00
20379;1632.25
20380;1846.25
20381;2094.25
20382;2354.00
20383;2665.00
20384;2988.50
20385;3271.25
20386;3643.00
20387;3942.50
20388;4247.25
20389;4481.50
20390;4674.00
20391;4844.75
20392;4979.75
20393;5103.50
20394;5192.25
20395;5221.75
20396;5232.25
20397;5196.50
20398;5241.00
20399;5196.25
20400;5131.50
20401;5051.25
20402;5045.75
20403;4947.75
20404;4870.50
20405;4724.75
20406;4697.25
20407;4638.25
20408;4538.25
20409;4381.25
20410;4229.00
20411;4105.25
20412;3945.50
20413;3791.75
20414;3655.00
20415;3454.00
20416;3238.25
20417;3021.75
20418;2755.75
20419;2526.50
20420;2294.25
20421;2038.00
20422;1830.00
20423;1567.50
20424;1358.50
20425;1141.50
20426;953.75
20427;780.75
20428;639.00
20429;578.75
20430;536.50
20431;536.75
20432;559.00
20433;619.00
20434;678.50
20435;734.25
20436;786.25
20437;817.75
20438;819.00
20439;854.50
20440;887.25
20441;924.50
20442;975.00
20443;1002.25
20444;1046.75
20445;1075.75
20446;1050.75
20447;1010.75
20448;993.00
20449;972.00
20450;925.50
20451;906.00
20452;885.25
20453;873.00
20454;869.00
20455;819.50
20456;808.25
20457;810.50
20458;810.00
20459;804.25
20460;800.75
20461;824.50
20462;829.00
20463;819.75
20464;852.00
20465;842.50
20466;840.75
20467;860.00
20468;954.00
20469;1024.00
20470;1123.00
20471;1218.00
20472;1369.75
20473;1501.00
20474;1629.50
20475;1773.50
20476;1943.50
20477;2183.00
20478;2403.00
20479;2654.75
20480;2916.75
20481;3175.50
20482;3423.75
20483;3711.75
20484;4007.75
20485;4245.75
20486;4448.50
20487;4640.00
20488;4760.25
20489;4894.00
20490;5019.50
20491;5103.75
20492;5189.00
20493;5142.75
20494;5160.75
20495;5127.75
20496;5081.25
20497;5058.25
20498;5042.50
20499;4968.50
20500;4878.00
20501;4790.75
20502;4664.25
20503;4512.00
20504;4380.25
20505;4242.25
20506;4105.25
20507;3908.50
20508;3775.50
20509;3541.25
20510;3352.75
20511;3205.25
20512;3004.75
20513;2742.75
20514;2538.50
20515;2353.00
20516;2177.75
20517;1971.75
20518;1748.25
20519;1546.00
20520;1473.00
20521;1303.75
20522;1047.00
20523;895.75
20524;835.50
20525;751.75
20526;717.75
20527;706.25
20528;633.25
20529;651.50
20530;595.75
20531;606.00
20532;628.50
20533;621.50
20534;535.25
20535;540.25
20536;609.25
20537;665.00
20538;720.00
20539;713.25
20540;710.00
20541;799.25
20542;779.50
20543;724.25
20544;759.50
20545;677.75
20546;639.25
20547;723.00
20548;772.50
20549;786.25
